"","Uniprot.Name","Gene"
"12227","Q7TRP5","Olfr664"
"12228","Q7TRP7","Olfr657"
"12229","Q7TRQ1","Olfr645"
"12230","Q7TRR2","Olfr598"
"12231","Q7TRR4","Olfr594"
"12232","Q7TRR7","Olfr591"
"12233","Q7TRS6","Olfr553"
"12234","Q7TRT5","Olfr538"
"12235","Q7TRT7","Olfr533"
"12236","Q7TRT9","Olfr527"
"12237","Q7TRU0","Olfr524"
"12238","Q7TRU4","Olfr517"
"12239","Q7TRU6","Olfr506"
"12240","Q7TRU7","Olfr504"
"12241","Q7TRU8","Olfr503"
"12242","Q7TRU9","Olfr487"
"12243","Q7TRV1","Olfr479"
"12244","Q7TRV7","Olfr453"
"12245","Q7TRV8","Olfr452"
"12246","Q7TRV9","Olfr433"
"12247","Q7TRW1","Olfr429"
"12248","Q7TRW7","Olfr412"
"12249","Q7TRW8","Olfr411"
"12250","Q7TRX0","Olfr406"
"12251","Q7TRX1","Olfr43"
"12252","Q7TRX2","Olfr403"
"12253","Q7TRX3","Olfr399"
"12254","Q7TRX4","Olfr23"
"12255","Q7TRX6","Olfr392"
"12256","Q7TRX7","Olfr389"
"12257","Q7TRX8","Olfr384"
"12258","Q7TRX9","Olfr20"
"12259","Q7TRY0","Olfr374"
"12260","Q7TRY2","Olfr372"
"12261","Q7TRY4","Olfr366"
"12262","Q7TRY5","Olfr358"
"12263","Q7TRY6","Olfr335-ps"
"12264","Q7TRZ4","Olfr320"
"12265","Q7TRZ7","Olfr314"
"12266","Q7TRZ9","Olfr312"
"12267","Q7TS01","Olfr309"
"12268","Q7TS02","Olfr305"
"12269","Q7TS03","Olfr304"
"12270","Q7TS04","Olfr301"
"12271","Q7TS05","Olfr299"
"12272","Q7TS06","Olfr298"
"12273","Q7TS07","Olfr297"
"12274","Q7TS08","Olfr295"
"12275","Q7TS10","Olfr293"
"12276","Q7TS17","Olfr285"
"12277","Q7TS18","Olfr275"
"12278","Q7TS19","Olfr270"
"12279","Q7TS20","Olfr259"
"12280","Q7TS30","Olfr222"
"12281","Q7TS32","Olfr213"
"12282","Q7TS33","Olfr212"
"12283","Q7TS37","Olfr205"
"12284","Q7TS38","Olfr201"
"12285","Q7TS40","Olfr198"
"12286","Q7TS43","Olfr193"
"12287","OL180","Olfr180"
"12288","Q7TS53","Olfr169"
"12289","TNF18","Tnfsf18"
"12290","Q7TS58","Clec4b1"
"12291","ZFAT","Zfat"
"12292","NSUN6","Nsun6"
"12293","IP3KC","Itpkc"
"12294","RFLA","Rflna"
"12295","CKP2L","Ckap2l"
"12296","AMER1","Amer1"
"12297","HELT","Helt"
"12298","BTLA","Btla"
"12299","PRSR3","Proser3"
"12300","PRC2A","Prrc2a"
"12301","NEK5","Nek5"
"12302","TBATA","Tbata"
"12303","ST38L","Stk38l"
"12304","DSG1C","Dsg1c"
"12305","DSG1B","Dsg1b"
"12306","LR75A","Lrrc75a"
"12307","CE120","Cep120"
"12308","CTDP1","Ctdp1"
"12309","FBX5","Fbxo5"
"12310","SH321","Sh3d21"
"12311","KPBB","Phkb"
"12312","ZN516","Znf516"
"12313","CP110","Ccp110"
"12314","SCAF4","Scaf4"
"12315","KCNF1","Kcnf1"
"12316","TMM94","Tmem94"
"12317","ZN184","Zfp184"
"12318","ZNF12","Znf12"
"12319","PKHM1","Plekhm1"
"12320","PP6R1","Ppp6r1"
"12321","MAP6","Map6"
"12322","LATS2","Lats2"
"12323","SEZ6","Sez6"
"12324","PCDH8","Pcdh8"
"12325","ATL2","Adamtsl2"
"12326","IFNK","Ifnk"
"12327","CLM4","Cd300c2"
"12328","GP151","Gpr151"
"12329","IGSF5","Igsf5"
"12330","VTCN1","Vtcn1"
"12331","CL18A","Clec18a"
"12332","PDPR","Pdpr"
"12333","UB2Q1","Ube2q1"
"12334","BTNL1","Btnl1"
"12335","SAM10","Samd10"
"12336","LAMP3","Lamp3"
"12337","KIRR2","Kirrel2"
"12338","Q7TSV0","Zfp606"
"12339","PGM2","Pgm2"
"12340","AATC2","Got1l1"
"12341","ENKD1","Enkd1"
"12342","CELF4","Celf4"
"12343","SGO2","Sgo2"
"12344","NACC1","Nacc1"
"12345","SP20H","Supt20h"
"12346","GLT17","Galnt17"
"12347","IPMK","Ipmk"
"12348","MCAF1","Atf7ip"
"12349","CT194","MGI:1923029"
"12350","REXO1","Rexo1"
"12351","AGRA3","Adgra3"
"12352","ELP1","Elp1"
"12353","MOXD2","Moxd2"
"12354","RRAGD","Rragd"
"12355","MRCKB","Cdc42bpb"
"12356","PP14D","Ppp1r14d"
"12357","MCPH1","Mcph1"
"12358","IFNAC","Ifna12"
"12359","GPBAR","Gpbar1"
"12360","LCA5","Lca5"
"12361","ZAR1","Zar1"
"12362","IFNAD","Ifna13"
"12363","NPT2C","Slc34a3"
"12364","GVIN1","Gvin1"
"12365","LHPL1","Lhfpl1"
"12366","SAHH2","Ahcyl1"
"12367","ETD","Etd"
"12368","OTOP2","Otop2"
"12369","PIF1","Pif1"
"12370","VA0D2","Atp6v0d2"
"12371","MIB1","Mib1"
"12372","PR38B","Prpf38b"
"12373","ADAL","Adal"
"12374","Q80SZ6","Nxf7"
"12375","GBG5","Gng5"
"12376","MUC6","Muc6"
"12377","USH1G","Ush1g"
"12378","FRAS1","Fras1"
"12379","HEPC2","Hamp2"
"12380","ATL4","Adamtsl4"
"12381","SYTL5","Sytl5"
"12382","AGRD1","Adgrd1"
"12383","GABR2","Gabbr2"
"12384","Q80T54","Pgr15l"
"12385","GP101","Gpr101"
"12386","RSBN1","Rsbn1"
"12387","KLH29","Klhl29"
"12388","CSMD3","Csmd3"
"12389","DCAF5","Dcaf5"
"12390","MEG11","Megf11"
"12391","EPT1","Selenoi"
"12392","MTMRC","Mtmr12"
"12393","EPG5","Epg5"
"12394","ZSWM6","Zswim6"
"12395","VAT1L","Vat1l"
"12396","POGK","Pogk"
"12397","ZSWM5","Zswim5"
"12398","FNIP2","Fnip2"
"12399","RPAP1","Rpap1"
"12400","MARH4","Marchf4"
"12401","SI1L2","Sipa1l2"
"12402","LRRC7","Lrrc7"
"12403","PCD19","Pcdh19"
"12404","KLH13","Klhl13"
"12405","STAR9","Stard9"
"12406","KANL1","Kansl1"
"12407","LRFN2","Lrfn2"
"12408","ERBIN","Erbin"
"12409","ASTRB","Gramd1b"
"12410","PKHH1","Plekhh1"
"12411","CAPS1","Cadps"
"12412","PHF8","Phf8"
"12413","K1107","Kiaa1107"
"12414","PPM1E","Ppm1e"
"12415","ADCY2","Adcy2"
"12416","PHF24","Phf24"
"12417","MON2","Mon2"
"12418","R3HD2","R3hdm2"
"12419","NISCH","Nisch"
"12420","DJC16","Dnajc16"
"12421","ZDH17","Zdhhc17"
"12422","NAV3","Nav3"
"12423","UBR5","Ubr5"
"12424","CYLD","Cyld"
"12425","PKHM2","Plekhm2"
"12426","AGRL1","Adgrl1"
"12427","SLIT1","Slit1"
"12428","DCAF1","Dcaf1"
"12429","AGRL3","Adgrl3"
"12430","ZN423","Znf423"
"12431","DEND","Ddn"
"12432","SE1L3","Sel1l3"
"12433","BAIP3","Baiap3"
"12434","CUL9","Cul9"
"12435","CLAP1","Clasp1"
"12436","FNBP1","Fnbp1"
"12437","ST18","St18"
"12438","VP13B","Vps13b"
"12439","AUXI","Dnajc6"
"12440","RERE","Rere"
"12441","PJA2","Pja2"
"12442","SGSM2","Sgsm2"
"12443","RIPR2","Ripor2"
"12444","DAAM2","Daam2"
"12445","RUSC2","Rusc2"
"12446","SNPH","Snph"
"12447","MADD","Madd"
"12448","CL16A","Clec16a"
"12449","ARHGH","Arhgef17"
"12450","KHNYN","Khnyn"
"12451","RIMB2","Rimbp2"
"12452","ZFY16","Zfyve16"
"12453","C170B","Cep170b"
"12454","AVL9","Avl9"
"12455","RIMS3","Rims3"
"12456","PUM2","Pum2"
"12457","K0232","Kiaa0232"
"12458","RUBIC","Rubcn"
"12459","MFN2","Mfn2"
"12460","SUZ12","Suz12"
"12461","SCRIB","Scrib"
"12462","PUM1","Pum1"
"12463","UBP8","Usp8"
"12464","NU214","Nup214"
"12465","UBE3C","Ube3c"
"12466","TEST2","MGI:1922258"
"12467","GPR62","Gpr62"
"12468","GP139","Gpr139"
"12469","WNK4","Wnk4"
"12470","SDCG8","Sdccag8"
"12471","TCAM1","Ticam1"
"12472","OTOP3","Otop3"
"12473","FADS6","Fads6"
"12474","PLXA4","Plxna4"
"12475","SEPT9","Septin9"
"12476","ALKL2","Alkal2"
"12477","TTLL4","Ttll4"
"12478","Q80UI7","Clec4a1"
"12479","S22AK","Slc22a20"
"12480","RB3GP","Rab3gap1"
"12481","SETMR","Setmar"
"12482","SESD1","Sestd1"
"12483","Q80UK5","Serpinb9f"
"12484","SAS6","Sass6"
"12485","INT2","Ints2"
"12486","JAML","Jaml"
"12487","NAA15","Naa15"
"12488","MOGS","Mogs"
"12489","KCTD9","Kctd9"
"12490","MOD5","Trit1"
"12491","DGKZ","Dgkz"
"12492","AN13A","Ankrd13a"
"12493","S20A2","Slc20a2"
"12494","RASF6","Rassf6"
"12495","Q80UR4","Prss34"
"12496","ARP5","Actr5"
"12497","MAD3","Mxd3"
"12498","ANKZ1","Ankzf1"
"12499","RPP38","Rpp38"
"12500","PGRC2","Pgrmc2"
"12501","TAF1","Taf1"
"12502","H6ST2","Hs6st2"
"12503","FBX2","Fbxo2"
"12504","RINL","Rinl"
"12505","MRCKG","Cdc42bpg"
"12506","RPAB1","Polr2e"
"12507","ABHDD","Abhd13"
"12508","CARME","Carnmt1"
"12509","KCMF1","Kcmf1"
"12510","FGD5","Fgd5"
"12511","SDA1","Sdad1"
"12512","ADCK5","Adck5"
"12513","ZNF32","Znf32"
"12514","VGLL4","Vgll4"
"12515","IMPA3","Bpnt2"
"12516","CE104","Cep104"
"12517","CBPM","Cpm"
"12518","CHSTE","Chst14"
"12519","FACD2","Fancd2"
"12520","PRDM4","Prdm4"
"12521","MEGF6","Megf6"
"12522","IP6K2","Ip6k2"
"12523","Q80V76","Pygo2"
"12524","Q80V81","Zfp819"
"12525","TRI62","Trim62"
"12526","INT8","Ints8"
"12527","DTX3","Dtx3"
"12528","AP4E1","Ap4e1"
"12529","GALT7","Galnt7"
"12530","S3TC2","Sh3tc2"
"12531","TSAP1","Trnau1ap"
"12532","CAMP3","Camsap3"
"12533","FA98B","Fam98b"
"12534","Q80VE5","Tbc1d22b"
"12535","F181B","Fam181b"
"12536","SCML4","Scml4"
"12537","BANK1","Bank1"
"12538","TRI56","Trim56"
"12539","SRA1","Sra1"
"12540","DNPH1","Dnph1"
"12541","ZSC4C","Zscan4c"
"12542","KASH5","Kash5"
"12543","ARH38","Arhgef38"
"12544","TDRKH","Tdrkh"
"12545","PRIC3","Prickle3"
"12546","TTC29","Ttc29"
"12547","ZN579","Znf579"
"12548","ANR24","Ankrd24"
"12549","PNM8A","Pnma8a"
"12550","OTOP1","Otop1"
"12551","CP100","Cfap100"
"12552","Q80VN4","Zfp729b"
"12553","TCPR1","Tecpr1"
"12554","EPN1","Epn1"
"12555","SPAT7","Spata7"
"12556","CL065","MGI:1919900"
"12557","T106C","Tmem106c"
"12558","ASPH2","Asphd2"
"12559","AL3B1","Aldh3b1"
"12560","LRRC1","Lrrc1"
"12561","ELL3","Ell3"
"12562","ST1C1","Sult1c1"
"12563","Q80VT5","2610318N02Rik"
"12564","NTF4","Ntf4"
"12565","4EBP3","Eif4ebp3"
"12566","WHRN","Whrn"
"12567","AKNA","Akna"
"12568","INKA2","Inka2"
"12569","DHX33","Dhx33"
"12570","PP1RA","Ppp1r10"
"12571","TOX3","Tox3"
"12572","TMCC2","Tmcc2"
"12573","PR40B","Prpf40b"
"12574","IBPL1","Igfbpl1"
"12575","GSTM7","Gstm7"
"12576","THNS2","Thnsl2"
"12577","Q80W26","Chil6"
"12578","ZN569","Znf569"
"12579","DRC9","Iqcg"
"12580","TM202","Tmem202"
"12581","SPN1","Snupn"
"12582","ACSM4","Acsm4"
"12583","WIPI2","Wipi2"
"12584","CRBG3","Crybg3"
"12585","FACE1","Zmpste24"
"12586","PCSK9","Pcsk9"
"12587","KIRR1","Kirrel1"
"12588","CL071","MGI:1920594"
"12589","PKHA8","Plekha8"
"12590","Q80W76","Tcp10a"
"12591","NPM2","Npm2"
"12592","HOMEZ","Homez"
"12593","HYDIN","Hydin"
"12594","MOGT2","Mogat2"
"12595","CTSR3","Catsper3"
"12596","FND11","Fndc11"
"12597","NTAQ1","Ntaq1"
"12598","UBN2","Ubn2"
"12599","TNC18","Tnrc18"
"12600","AGFG2","Agfg2"
"12601","ACSF4","Aasdh"
"12602","KI20B","Kif20b"
"12603","LRC8A","Lrrc8a"
"12604","TRI36","Trim36"
"12605","GGN","Ggn"
"12606","MRP9","Abcc12"
"12607","LYRIC","Mtdh"
"12608","OSTB","Slc51b"
"12609","CPLX4","Cplx4"
"12610","HPLN4","Hapln4"
"12611","HPLN3","Hapln3"
"12612","PRS33","Prss33"
"12613","TNR14","Tnfrsf14"
"12614","GADL1","Gadl1"
"12615","VAC14","Vac14"
"12616","TRM9B","Trmt9b"
"12617","RHDF2","Rhbdf2"
"12618","M18BP","Mis18bp1"
"12619","ZBED4","Zbed4"
"12620","TSN18","Tspan18"
"12621","CA174","MGI:2140680"
"12622","RIMKB","Rimklb"
"12623","FBLL1","Fbll1"
"12624","JPH4","Jph4"
"12625","DMRT3","Dmrt3"
"12626","GP176","Gpr176"
"12627","AFTIN","Aftph"
"12628","CHST2","Chst2"
"12629","SRRM3","Srrm3"
"12630","DDRGK","Ddrgk1"
"12631","NANO1","Nanos1"
"12632","COEA1","Col14a1"
"12633","CE024","MGI:1925771"
"12634","VRK1","Vrk1"
"12635","ZBT24","Zbtb24"
"12636","KISHB","Tmem167b"
"12637","UBP2L","Ubap2l"
"12638","CC116","Ccdc116"
"12639","TRI69","Trim69"
"12640","TMC5B","Tmco5b"
"12641","EFCB3","Efcab3"
"12642","BTBDA","Btbd10"
"12643","Q80X68","Csl"
"12644","T106B","Tmem106b"
"12645","LRC15","Lrrc15"
"12646","PELO","Pelo"
"12647","SPA3F","Serpina3f"
"12648","C2C2L","C2cd2l"
"12649","Q80X81","Acat3"
"12650","SYMPK","Sympk"
"12651","RT07","Mrps7"
"12652","ARM12","Armc12"
"12653","UD2A1","Ugt2a1"
"12654","FLNB","Flnb"
"12655","F110D","Fam110d"
"12656","RRAGA","Rraga"
"12657","Q80X98","Dhx38"
"12658","TM121","Tmem121"
"12659","REPS2","Reps2"
"12660","NRAP","Nrap"
"12661","TRM61","Trmt61a"
"12662","US6NL","Usp6nl"
"12663","NRDE2","Nrde2"
"12664","CHIO","Chn2"
"12665","PRAP1","Prap1"
"12666","CLC2E","Clec2e"
"12667","RIC8B","Ric8b"
"12668","I22R2","Il22ra2"
"12669","LRRT4","Lrrtm4"
"12670","KXDL1","Kxd1"
"12671","IMPG2","Impg2"
"12672","WSCD1","Wscd1"
"12673","FBX34","Fbxo34"
"12674","IF4G3","Eif4g3"
"12675","PI42B","Pip4k2b"
"12676","M3K11","Map3k11"
"12677","VOME","Bpifb9a"
"12678","RN168","Rnf168"
"12679","TTC28","Ttc28"
"12680","ATG2B","Atg2b"
"12681","CBLC","Cblc"
"12682","ACD11","Acad11"
"12683","MPPE1","Mppe1"
"12684","KCNG4","Kcng4"
"12685","S66A2","Slc66a2"
"12686","BDH","Bdh1"
"12687","FA76B","Fam76b"
"12688","WNK3","Wnk3"
"12689","TBCD5","Tbc1d5"
"12690","F168B","Fam168b"
"12691","AT2C1","Atp2c1"
"12692","Q80XR7","Zfp955a"
"12693","SMAG2","Samd4b"
"12694","FA83E","Fam83e"
"12695","NUCKS","Nucks1"
"12696","Q80XU5","C2cd4b"
"12697","LRFN4","Lrfn4"
"12698","I22R1","Il22ra1"
"12699","GLRX5","Glrx5"
"12700","L2GL1","Llgl1"
"12701","RHGBA","Arhgap11a"
"12702","ALKB8","Alkbh8"
"12703","PRIC2","Prickle2"
"12704","Q80Y32","Hmgxb4"
"12705","Q80Y34","Zfp454"
"12706","Q80Y37","Hsfy2"
"12707","CJ062","MGI:1914015"
"12708","DDX10","Ddx10"
"12709","CMTA2","Camta2"
"12710","BSDC1","Bsdc1"
"12711","RBNS5","Rbsn"
"12712","BI2L2","Baiap2l2"
"12713","CSTL1","Cstl1"
"12714","CK088","MGI:1921013"
"12715","Q80Y74","Gtsf2"
"12716","DJB13","Dnajb13"
"12717","RNZ2","Elac2"
"12718","DIXC1","Dixdc1"
"12719","KDM5B","Kdm5b"
"12720","MK15","Mapk15"
"12721","DDHD2","Ddhd2"
"12722","DDHD1","Ddhd1"
"12723","DPP8","Dpp8"
"12724","CRUM2","Crb2"
"12725","CNKR2","Cnksr2"
"12726","FA12","F12"
"12727","SUV3","Supv3l1"
"12728","F205C","Fam205c"
"12729","SRGEF","Sergef"
"12730","LMTK1","Aatk"
"12731","DAPK1","Dapk1"
"12732","UPK3B","Upk3b"
"12733","RHG33","Arhgap33"
"12734","KLDC1","Klhdc1"
"12735","BCAS1","Bcas1"
"12736","CDK3","Cdk3"
"12737","ZIK1","Zik1"
"12738","MED23","Med23"
"12739","RMD5A","Rmnd5a"
"12740","F16B2","Fam160b2"
"12741","SKDA1","Skida1"
"12742","ZN598","Znf598"
"12743","SAFB2","Safb2"
"12744","CTIP","Rbbp8"
"12745","CLSPN","Clspn"
"12746","R12BA","Rbm12b1"
"12747","LRC27","Lrrc27"
"12748","AFAP1","Afap1"
"12749","STKL1","Stkld1"
"12750","Q80YT3","Cct8l1"
"12751","SPT20","Spata20"
"12752","MYOME","Pde4dip"
"12753","RBM11","Rbm11"
"12754","ABHGB","Abhd16b"
"12755","NIPA","Zc3hc1"
"12756","TRRAP","Trrap"
"12757","PANK4","Pank4"
"12758","CYH4","Cyth4"
"12759","BSPRY","Bspry"
"12760","TENA","Tnc"
"12761","Q80YX8","Mup21"
"12762","ZN618","Znf618"
"12763","Q80Z08","Vmn2r43"
"12764","Q80Z09","Vmn2r81"
"12765","ASTN2","Astn2"
"12766","MUC2","Muc2"
"12767","NEGR1","Negr1"
"12768","OFD1","Ofd1"
"12769","TOPRS","Topors"
"12770","SHAN2","Shank2"
"12771","NANOG","Nanog"
"12772","TENN","Tnn"
"12773","VANG1","Vangl1"
"12774","ITL1B","Itln1b"
"12775","PKHL1","Pkhd1l1"
"12776","FMR1N","Fmr1nb"
"12777","PS1C2","Psors1c2"
"12778","S2611","Slc26a11"
"12779","AMGO1","Amigo1"
"12780","AMGO2","Amigo2"
"12781","SIG10","Siglec10"
"12782","PAQR7","Paqr7"
"12783","PAQR8","Paqr8"
"12784","IFNE","Ifne"
"12785","AGRB3","Adgrb3"
"12786","TRNP1","Trnp1"
"12787","RTP2","Rtp2"
"12788","LRSM1","Lrsam1"
"12789","RAP2A","Rap2a"
"12790","ZER1","Zer1"
"12791","SNX32","Snx32"
"12792","EFC4A","Cracr2b"
"12793","RT10","Mrps10"
"12794","WDTC1","Wdtc1"
"12795","ETKMT","Mettl20"
"12796","Q80ZM5","H1f10"
"12797","T2AG","Gtf2a2"
"12798","CRLS1","Crls1"
"12799","CST13","Cst13"
"12800","CX6B2","Cox6b2"
"12801","Q80ZP0","4930503B20Rik"
"12802","SACA4","Spaca4"
"12803","CH074","MGI:1915000"
"12804","JAZF1","Jazf1"
"12805","Q80ZQ7","BC048562"
"12806","ABITM","Abitram"
"12807","Q80ZR8","1700001J03Rik"
"12808","RT26","Mrps26"
"12809","Q80ZS5","Cldn34b3"
"12810","Q80ZS7","BC048507"
"12811","Q80ZT1","1700001K19Rik"
"12812","Q80ZT2","Gm9758"
"12813","ARL5A","Arl5a"
"12814","SMI19","Smim19"
"12815","CC181","Ccdc181"
"12816","BPIB3","Bpifb3"
"12817","G137A","Gpr137"
"12818","RNH2B","Rnaseh2b"
"12819","STK35","Stk35"
"12820","THEM6","Them6"
"12821","Q80ZX0","Sec24b"
"12822","Q80ZX2","Zfp790"
"12823","SPAG1","Spag1"
"12824","Q80ZX9","Olfr70"
"12825","ZNF18","Znf18"
"12826","TTC9C","Ttc9c"
"12827","K895L","Kiaa0895l"
"12828","DDX42","Ddx42"
"12829","BSH","Bsx"
"12830","ANFY1","Ankfy1"
"12831","SLIK5","Slitrk5"
"12832","SLIK4","Slitrk4"
"12833","SLIK3","Slitrk3"
"12834","SLIK2","Slitrk2"
"12835","SLIK1","Slitrk1"
"12836","GRWD1","Grwd1"
"12837","PRIMA","Prima1"
"12838","TBX10","Tbx10"
"12839","Q810G1","Ifna16"
"12840","Q810G3","Ifna14"
"12841","Q810H1","Gm9747"
"12842","GALP","Galp"
"12843","VP37D","Vps37d"
"12844","TRI50","Trim50"
"12845","PSG22","Psg22"
"12846","ZFYV1","Zfyve1"
"12847","SGPP2","Sgpp2"
"12848","GXLT2","Gxylt2"
"12849","CHFR","Chfr"
"12850","TM39B","Tmem39b"
"12851","CF299","Cfap299"
"12852","Q810M4","Zdhhc25"
"12853","ZDH19","Zdhhc19"
"12854","LIAT1","Liat1"
"12855","Q810N3","Lypd10"
"12856","CL060","MGI:3605234"
"12857","ANR45","Ankrd45"
"12858","Q810N8","Rhox11"
"12859","CC172","Ccdc172"
"12860","Q810P0","Tex13c3"
"12861","OD3L1","Odf3l1"
"12862","CDKN3","Cdkn3"
"12863","Q810P8","Ms4a5"
"12864","Q810Q0","Gm5622"
"12865","NMES1","Nmes1"
"12866","Q810R0","Gm21627"
"12867","Q810R8","Gm21249"
"12868","MCUB","Mcub"
"12869","CB074","MGI:1914608"
"12870","Q810S6","H2al1e"
"12871","CCNB3","Ccnb3"
"12872","TDM1A","Teddm1a"
"12873","NFASC","Nfasc"
"12874","NRCAM","Nrcam"
"12875","CCD50","Ccdc50"
"12876","MPP10","Mphosph10"
"12877","CXCR1","Cxcr1"
"12878","Q810Y7","Dppa1"
"12879","PRAL7","Pramel7"
"12880","Q810Y9","Pramel6"
"12881","LCN10","Lcn10"
"12882","XYLT1","Xylt1"
"12883","ATS12","Adamts12"
"12884","PRR3","Prr3"
"12885","ATG4C","Atg4c"
"12886","DLG1","Dlg1"
"12887","ANR26","Ankrd26"
"12888","ZBT41","Zbtb41"
"12889","PTHB1","Bbs9"
"12890","ZBT42","Zbtb42"
"12891","ATPF1","Atpaf1"
"12892","IREB2","Ireb2"
"12893","MAST4","Mast4"
"12894","RHG15","Arhgap15"
"12895","S36A3","Slc36a3"
"12896","RHG32","Arhgap32"
"12897","Q811Q3","Adam30"
"12898","ADA29","Adam29"
"12899","PCY1B","Pcyt1b"
"12900","UBIP1","Ubp1"
"12901","DISC1","Disc1"
"12902","MFN1","Mfn1"
"12903","SOX21","Sox21"
"12904","AARD","Aard"
"12905","CP26B","Cyp26b1"
"12906","SRGP3","Srgap3"
"12907","ANR23","Ankrd23"
"12908","PRR5","Prr5"
"12909","GPHB5","Gphb5"
"12910","AOC2","Aoc2"
"12911","CPEB2","Cpeb2"
"12912","HYAL5","Hyal5"
"12913","MGT4B","Mgat4b"
"12914","MGT4A","Mgat4a"
"12915","Q85ZW5","H2-M10.6"
"12916","Q85ZW6","H2-M10.3"
"12917","Q85ZW7","H2-M10.5"
"12918","Q85ZW8","H2-M10.4"
"12919","Q85ZW9","H2-M10.2"
"12920","PDK1","Pdk1"
"12921","T229B","TMEM229B"
"12922","OGR1","Gpr68"
"12923","WDR82","Wdr82"
"12924","DIRC2","Slc49a4"
"12925","GALD1","Gatd1"
"12926","KLH42","Klhl42"
"12927","ZCCHL","Zc3hav1l"
"12928","FSTL5","Fstl5"
"12929","GNS","Gns"
"12930","EFTU","Tufm"
"12931","ZFAN1","Zfand1"
"12932","CPPED","Cpped1"
"12933","Q8BFS8","Zfp418"
"12934","ASND1","Asnsd1"
"12935","HAUS4","Haus4"
"12936","JMJD4","Jmjd4"
"12937","SVOP","Svop"
"12938","RSPO2","Rspo2"
"12939","S39A9","Slc39a9"
"12940","H2A3","H2aw"
"12941","RN214","Rnf214"
"12942","P2Y10","P2ry10"
"12943","VGLU3","Slc17a8"
"12944","PCID2","Pcid2"
"12945","DUS4","Dusp4"
"12946","PR15B","Ppp1r15b"
"12947","TRI65","Trim65"
"12948","Q8BFW6","Entpd3"
"12949","LPP","Lpp"
"12950","GTR12","Slc2a12"
"12951","RN187","Rnf187"
"12952","Q8BFX2","Zfp438"
"12953","KCTD3","Kctd3"
"12954","PIRT","Pirt"
"12955","PEF1","Pef1"
"12956","PIMRE","Pimreg"
"12957","TNPO1","Tnpo1"
"12958","TECRL","Tecrl"
"12959","PLPR1","Plppr1"
"12960","ACTBL","Actbl2"
"12961","FXL21","Fbxl21"
"12962","IDI2","Idi2"
"12963","FA72A","Fam72a"
"12964","ERLN2","Erlin2"
"12965","2ABG","Ppp2r2c"
"12966","ROA3","Hnrnpa3"
"12967","PLD4","Pld4"
"12968","T184B","Tmem184b"
"12969","CTSL2","Ctdspl2"
"12970","S6A15","Slc6a15"
"12971","NOL12","Nol12"
"12972","NECA1","Necab1"
"12973","TMTC4","Tmtc4"
"12974","FLOWR","Cacfd1"
"12975","CLCA2","Clca2"
"12976","RUSC1","Rusc1"
"12977","Q8BG27","9930022D16Rik"
"12978","B3GL2","B3galnt2"
"12979","NELFA","Nelfa"
"12980","VEXIN","Vxn"
"12981","PSD11","Psmd11"
"12982","UBX10","Ubxn10"
"12983","DMRT2","Dmrt2"
"12984","Q8BG37","Prdx6b"
"12985","SV2B","Sv2b"
"12986","KTNB1","Katnb1"
"12987","PSB11","Psmb11"
"12988","RN152","Rnf152"
"12989","ST17B","Stk17b"
"12990","TM169","Tmem169"
"12991","MIRO1","Rhot1"
"12992","SPTC3","Sptlc3"
"12993","GP171","Gpr171"
"12994","P4HTM","P4htm"
"12995","TXNIP","Txnip"
"12996","EFR3A","Efr3a"
"12997","TYW2","Trmt12"
"12998","SH3L2","Sh3bgrl2"
"12999","TM198","Tmem198"
"13000","C19L2","Cwf19l2"
"13001","FBX46","Fbxo46"
"13002","PDIP3","Poldip3"
"13003","LAIR1","Lair1"
"13004","TET3","Tet3"
"13005","ZN365","Znf365"
"13006","CLVS2","Clvs2"
"13007","NUD15","Nudt15"
"13008","COMD7","Commd7"
"13009","MYPT2","Ppp1r12b"
"13010","Q8BG98","9130023H24Rik"
"13011","PKNX2","Pknox2"
"13012","LHPL2","Lhfpl2"
"13013","LRRT2","Lrrtm2"
"13014","KRR1","Krr1"
"13015","CG026","MGI:2442621"
"13016","ACSM5","Acsm5"
"13017","OXA1L","Oxa1l"
"13018","TTC7A","Ttc7a"
"13019","LIMD2","Limd2"
"13020","ENOPH","Enoph1"
"13021","COQ4","Coq4"
"13022","HTSF1","Htatsf1"
"13023","CE022","MGI:1925127"
"13024","MOT12","Slc16a12"
"13025","PTGR3","Zadh2"
"13026","CREG2","Creg2"
"13027","CC014","MGI:1917937"
"13028","SO4C1","Slco4c1"
"13029","CPT1C","Cpt1c"
"13030","S38A9","Slc38a9"
"13031","NPAS4","Npas4"
"13032","COA6","Coa6"
"13033","IF4B","Eif4b"
"13034","SUSD6","Susd6"
"13035","FANCM","Fancm"
"13036","ATG4B","Atg4b"
"13037","TRIM6","Trim6"
"13038","RL3R1","Rxfp3"
"13039","Q8BGF0","AW551984"
"13040","WDR92","Wdr92"
"13041","ELMD2","Elmod2"
"13042","PAN2","Pan2"
"13043","S35D3","Slc35d3"
"13044","S2544","Slc25a44"
"13045","ZNT8","Slc30a8"
"13046","Q8BGG2","Gm5148"
"13047","MSPD3","Mospd3"
"13048","UBS3B","Ubash3b"
"13049","ACNT2","Acnat2"
"13050","SAM50","Samm50"
"13051","REEP1","Reep1"
"13052","C42S2","Cdc42se2"
"13053","RNF24","Rnf24"
"13054","INSI1","Insig1"
"13055","FA13A","Fam13a"
